Year,Recipient_Code,Source_Code, Disbursement ,,,,,,CFLI
2017,CO ,1115," 4,243.45 ",,,,,,
2017,CR ,1115, 67.65 ,,,,,,
2017,DJ ,1115," 10,061.79 ",,,,,,
2017,DO ,1115," 10,353.76 ",,,,,,
2017,DZ ,1115," 4,851.32 ",,,,,,
2017,EC ,1115, 31.21 ,,,,,,
2017,EG ,1115," 2,761.66 ",,,,,,
2017,ER ,1115," 1,444.90 ",,,,,,
2017,ET ,1115," 21,500.97 ",,,,,,
2017,FJ ,1115," 13,274.99 ",,,,,,
2017,GA ,1115," 12,280.20 ",,,,,,
2017,GH ,1115," 20,751.79 ",,,,,,
2017,GM ,1115," 1,996.75 ",,,,,,
2017,GN ,1115," 10,187.12 ",,,,,,
2017,GQ ,1115," 6,522.99 ",,,,,,
2017,GT ,1115," 27,496.89 ",,,,,,
2017,GW ,1115, 180.22 ,,,,,,
2017,GY ,1115," 17,911.78 ",,,,,,
2017,HN ,1115," 12,192.15 ",,,,,,
2017,HT ,1115," 32,095.00 ",,,,,,
2017,ID ,1115," 19,927.89 ",,,,,,
2017,IN ,1115," 34,921.50 ",,,,,,
2017,IR ,1115," 9,115.26 ",,,,,,
2017,JM ,1115," 13,078.84 ",,,,,,
2017,KE ,1115," 35,746.65 ",,,,,,
2017,KG ,1115, 373.66 ,,,,,,
2017,KH ,1115," 16,962.71 ",,,,,,
2017,KZ ,1115," 20,578.55 ",,,,,,
2017,LA ,1115," 1,747.23 ",,,,,,
2017,LK ,1115," 1,240.57 ",,,,,,
2017,LR ,1115," 15,910.83 ",,,,,,
2017,LS ,1115," 13,861.50 ",,,,,,
2017,MA ,1115," 11,979.15 ",,,,,,
2017,MD ,1115," 1,618.78 ",,,,,,
2017,MG ,1115," 14,049.88 ",,,,,,
2017,ML ,1115," 11,034.56 ",,,,,,
2017,MM ,1115," 25,438.68 ",,,,,,
2017,MN ,1115, 14.44 ,,,,,,
2017,MR ,1115," 3,546.79 ",,,,,,
2017,MW ,1115," 26,819.26 ",,,,,,
2017,MX ,1115, 136.25 ,,,,,,
2017,MY ,1115, 126.51 ,,,,,,
2017,MZ ,1115," 31,343.97 ",,,,,,
2017,NA ,1115," 17,124.18 ",,,,,,
2017,NE ,1115," 10,250.27 ",,,,,,
2017,NG ,1115," 62,666.51 ",,,,,,
2017,NI ,1115, 58.68 ,,,,,,
2017,NP ,1115," 11,315.32 ",,,,,,
2017,PA ,1115, 115.61 ,,,,,,
2017,PE ,1115," 15,963.05 ",,,,,,
2017,PG ,1115," 29,967.97 ",,,,,,
2017,PH ,1115," 8,628.05 ",,,,,,
2017,PK ,1115," 17,721.53 ",,,,,,
2017,PY ,1115, 23.78 ,,,,,,
2017,R10,1115," 100,835.39 ",,,,,,
2017,R12,1115," 80,213.55 ",,,,,,
2017,R22,1115," 85,954.68 ",,,,,,
2017,R30,1115," 95,079.09 ",,,,,,
2017,R31,1115," 37,518.86 ",,,,,,
2017,R40,1115," 73,142.05 ",,,,,,
2017,R90,1115," 3,044,541.71 ",,,,,,
2017,RW ,1115," 18,169.74 ",,,,,,
2017,SD ,1115," 10,999.61 ",,,,,,
2017,SL ,1115," 16,878.17 ",,,,,,
2017,SN ,1115," 2,836.78 ",,,,,,
2017,SO ,1115," 7,971.36 ",,,,,,
2017,SS ,1115," 22,981.91 ",,,,,,
2017,SV ,1115," 3,049.37 ",,,,,,
2017,SZ ,1115," 25,444.02 ",,,,,,
2017,TD ,1115," 14,640.35 ",,,,,,
2017,TG ,1115," 11,501.73 ",,,,,,
2017,TH ,1115," 18,816.52 ",,,,,,
2017,TJ ,1115," 1,493.67 ",,,,,,
2017,TN ,1115," 1,454.74 ",,,,,,
2017,TZ ,1115," 30,324.22 ",,,,,,
2017,UA ,1115," 26,097.38 ",,,,,,
2017,UG ,1115," 19,774.92 ",,,,,,
2017,UY ,1115, 36.30 ,,,,,,
2017,UZ ,1115," 4,267.37 ",,,,,,
2017,VE ,1115," 1,175.67 ",,,,,,
2017,VN ,1115," 17,864.06 ",,,,,,
2017,YE ,1115," 3,488.50 ",,,,,,
2017,ZA ,1115," 45,554.05 ",,,,,,
2017,ZM ,1115," 28,402.74 ",,,,,,
2017,ZW ,1115," 31,448.58 ",,,,,,
2017,R10,1117," 570,000.00 ",,,,,,
2017,R20,1117," 95,000.00 ",,,,,,
2017,R30,1117," 285,000.00 ",,,,,,
2017,AF ,1118," 2,549,311.53 ",,,,,,
2017,AM ,1118," 82,823.24 ",,,,,,
2017,AO ,1118," 280,689.44 ",,,,,,
2017,AZ ,1118," 12,722.96 ",,,,,,
2017,BD ,1118," 5,704,845.25 ",,,,,,
2017,BF ,1118," 2,036,462.01 ",,,,,,
2017,BI ,1118," 1,300,877.73 ",,,,,,
2017,BJ ,1118," 537,644.13 ",,,,,,
2017,BO ,1118," 122,232.01 ",,,,,,
2017,BT ,1118, 133.70 ,,,,,,
2017,CD ,1118," 5,561,137.17 ",,,,,,
2017,CF ,1118," 492,449.01 ",,,,,,
2017,CG ,1118," 325,068.93 ",,,,,,
2017,CI ,1118," 608,244.85 ",,,,,,
2017,CM ,1118," 621,217.28 ",,,,,,
2017,CU ,1118," 23,303.77 ",,,,,,
2017,DJ ,1118," 39,183.20 ",,,,,,
2017,ER ,1118," 198,239.65 ",,,,,,
2017,ET ,1118," 6,311,117.50 ",,,,,,
2017,GE ,1118," 63,250.32 ",,,,,,
2017,GH ,1118," 1,567,678.27 ",,,,,,
2017,GM ,1118," 125,622.26 ",,,,,,
2017,GN ,1118," 101,231.73 ",,,,,,
2017,GW ,1118," 236,986.65 ",,,,,,
2017,GY ,1118," 13,989.73 ",,,,,,
2017,HN ,1118," 249,321.96 ",,,,,,
2017,HT ,1118," 170,782.28 ",,,,,,
2017,ID ,1118," 311,090.40 ",,,,,,
2017,IN ,1118," 10,089,744.02 ",,,,,,
2017,KE ,1118," 2,284,148.23 ",,,,,,
2017,KG ,1118," 114,939.13 ",,,,,,
2017,KH ,1118," 812,352.27 ",,,,,,
2017,KI ,1118, 45.56 ,,,,,,
2017,KM ,1118," 47,494.13 ",,,,,,
2017,KP ,1118," 325,458.82 ",,,,,,
2017,LA ,1118," 330,112.10 ",,,,,,
2017,LK ,1118,"-1,384.78 ",,,,,,
2017,LR ,1118," 167,775.20 ",,,,,,
2017,LS ,1118," 120,745.65 ",,,,,,
2017,MD ,1118," 1,874.01 ",,,,,,
2017,MG ,1118," 1,437,190.60 ",,,,,,
2017,ML ,1118," 2,592,509.40 ",,,,,,
2017,MM ,1118," 1,468,473.67 ",,,,,,
2017,MN ,1118,"-4,679.43 ",,,,,,
2017,MR ,1118," 147,202.90 ",,,,,,
2017,MW ,1118," 1,753,979.97 ",,,,,,
2017,MZ ,1118," 2,058,672.29 ",,,,,,
2017,NE ,1118," 1,741,762.67 ",,,,,,
2017,NG ,1118," 9,591,602.01 ",,,,,,
2017,NI ,1118," 191,241.05 ",,,,,,
2017,NP ,1118," 1,240,470.18 ",,,,,,
2017,PG ,1118," 128,591.25 ",,,,,,
2017,PK ,1118," 9,483,226.78 ",,,,,,
2017,R90,1118," 6,539,971.73 ",,,,,,
2017,RW ,1118," 509,947.75 ",,,,,,
2017,SB ,1118," 19,991.95 ",,,,,,
2017,SD ,1118," 2,557,689.68 ",,,,,,
2017,SL ,1118," 210,595.88 ",,,,,,
2017,SN ,1118," 1,026,982.24 ",,,,,,
2017,SO ,1118," 109,270.78 ",,,,,,
2017,SS ,1118," 37,761.07 ",,,,,,
2017,ST ,1118," 43,512.32 ",,,,,,
2017,TD ,1118," 749,349.18 ",,,,,,
2017,TG ,1118," 286,551.23 ",,,,,,
2017,TJ ,1118," 185,914.79 ",,,,,,
2017,TL ,1118," 6,565.39 ",,,,,,
2017,TZ ,1118," 2,552,795.89 ",,,,,,
2017,UG ,1118," 3,880,440.84 ",,,,,,
2017,UZ ,1118," 876,570.59 ",,,,,,
2017,VN ,1118," 847,620.89 ",,,,,,
2017,YE ,1118," 1,677,426.34 ",,,,,,
2017,ZM ,1118," 1,398,352.48 ",,,,,,
2017,ZW ,1118," 711,484.29 ",,,,,,
2017,R10,1124," 800,000.00 ",,,,,,
2017,R20,1124," 600,000.00 ",,,,,,
2017,R30,1124," 600,000.00 ",,,,,,
2017,AF ,1134," 84,703,449.88 ",,,,,,
2017,BD ,1134," 31,581,241.87 ",,,,,,
2017,BF ,1134," 17,863,812.58 ",,,,,,
2017,BI ,1134," 290,828.85 ",,,,,,
2017,BJ ,1134," 9,260,456.35 ",,,,,,
2017,BO ,1134," 6,315,520.87 ",,,,,,
2017,CD ,1134," 11,897,005.35 ",,,,,,
2017,CF ,1134," 450,000.00 ",,,,,,
2017,CI ,1134," 903,000.00 ",,,,,,
2017,CL ,1134," 294,998.70 ",,,,,,
2017,CM ,1134," 494,123.43 ",,,,,,
2017,CO ,1134," 46,569,961.53 ",,,,,,
2017,CR ,1134," 280,000.00 ",,,,,,
2017,CU ,1134," 2,578,128.73 ",,,,,,
2017,DO ,1134," 280,000.00 ",,,,,,
2017,EC ,1134," 374,962.50 ",,,,,,
2017,EG ,1134," 9,101,169.78 ",,,,,,
2017,ET ,1134," 80,112,541.31 ",,,,,,
2017,GH ,1134," 52,322,822.92 ",,,,,,
2017,GN ,1134," 1,840,696.41 ",,,,,,
2017,GT ,1134," 5,546,697.25 ",,,,,,
2017,GY ,1134," 616,476.50 ",,,,,,
2017,HN ,1134," 17,534,686.43 ",,,,,,
2017,HT ,1134," 57,654,890.02 ",,,,,,
2017,ID ,1134," 21,930,487.56 ",,,,,,
2017,IQ ,1134," 6,210,180.19 ",,,,,,
2017,JM ,1134," 6,809,634.42 ",,,,,,
2017,JO ,1134," 60,579,041.44 ",,,,,,
2017,KE ,1134," 14,266,884.99 ",,,,,,
2017,LB ,1134," 8,900,000.00 ",,,,,,
2017,LK ,1134," 5,159,207.00 ",,,,,,
2017,LR ,1134," 1,650,000.00 ",,,,,,
2017,MA ,1134," 7,979,919.00 ",,,,,,
2017,MG ,1134," 494,123.43 ",,,,,,
2017,ML ,1134," 80,303,603.64 ",,,,,,
2017,MM ,1134," 12,125,187.00 ",,,,,,
2017,MN ,1134," 5,825,988.05 ",,,,,,
2017,MW ,1134," 120,000.00 ",,,,,,
2017,MX ,1134," 1,014,998.70 ",,,,,,
2017,MZ ,1134," 36,919,513.83 ",,,,,,
2017,NG ,1134," 22,159,219.61 ",,,,,,
2017,NI ,1134," 9,203,512.73 ",,,,,,
2017,PA ,1134," 280,000.00 ",,,,,,
2017,PE ,1134," 20,448,392.20 ",,,,,,
2017,PH ,1134," 12,426,246.07 ",,,,,,
2017,PK ,1134," 19,657,620.26 ",,,,,,
2017,PS ,1134," 34,202,711.02 ",,,,,,
2017,PY ,1134," 374,962.50 ",,,,,,
2017,R10,1134," 21,207,908.18 ",,,,,,
2017,R11,1134," 919,650.67 ",,,,,,
2017,R12,1134," 30,344,855.26 ",,,,,,
2017,R13,1134," 5,726,714.66 ",,,,,,
2017,R14,1134," 61,569.38 ",,,,,,
2017,R15,1134," 1,678,917.78 ",,,,,,
2017,R20,1134," 29,163,295.52 ",,,,,,
2017,R21,1134," 3,000,000.00 ",,,,,,
2017,R22,1134," 4,123,428.42 ",,,,,,
2017,R25,1134," 32,599,896.72 ",,,,,,
2017,R30,1134," 25,842,240.33 ",,,,,,
2017,R31,1134," 6,586,829.49 ",,,,,,
2017,R35,1134," 4,268,567.60 ",,,,,,
2017,R40,1134," 1,860,698.09 ",,,,,,
2017,R50,1134," 18,179.66 ",,,,,,
2017,R90,1134," 209,815.51 ",,,,,,
2017,RW ,1134," 384,714.75 ",,,,,,
2017,SL ,1134," 120,000.00 ",,,,,,
2017,SN ,1134," 48,081,718.30 ",,,,,,
2017,SR ,1134," 374,962.50 ",,,,,,
2017,SS ,1134," 58,362,348.00 ",,,,,,
2017,SV ,1134," 566,560.00 ",,,,,,
2017,SY ,1134," 4,807,456.00 ",,,,,,
2017,TN ,1134," 363,000.00 ",,,,,,
2017,TZ ,1134," 65,124,553.16 ",,,,,,
2017,UA ,1134," 34,075,472.16 ",,,,,,
2017,UG ,1134," 915,543.60 ",,,,,,
2017,VN ,1134," 15,036,530.49 ",,,,,,
2017,ZA ,1134," 3,004,393.13 ",,,,,,
2017,ZM ,1134," 273,885.90 ",,,,,,
2017,ZW ,1134," 300,000.00 ",,,,,,
2017,AF ,1135," 186,766.73 ",,,,,,
2017,AL ,1135," 105,937.03 ",,,,,,
2017,AM ,1135," 112,724.01 ",,,,,,
2017,AO ,1135," 87,028.08 ",,,,,,
2017,AR ,1135," 75,458.01 ",,,,,,
2017,AZ ,1135," 85,425.30 ",,,,,,
2017,BA ,1135," 126,320.54 ",,,,,,
2017,BD ,1135," 198,055.30 ",,,,,,
2017,BF ,1135," 84,375.05 ",,,,,,
2017,BI ,1135," 96,464.24 ",,,,,,
2017,BJ ,1135," 84,375.05 ",,,,,,
2017,BO ,1135," 86,846.28 ",,,,,,
2017,BR ,1135," 158,556.20 ",,,,,,
2017,BT ,1135," 113,497.12 ",,,,,,
2017,BW ,1135," 87,028.08 ",,,,,,
2017,BY ,1135," 123,699.01 ",,,,,,
2017,BZ ,1135," 101,500.00 ",,,,,,
2017,CD ,1135," 132,636.18 ",,,,,,
2017,CF ,1135," 84,652.49 ",,,,,,
2017,CG ,1135," 132,636.18 ",,,,,,
2017,CI ,1135," 90,221.00 ",,,,,,
2017,CL ,1135," 294,962.00 ",,,,,,
2017,CM ,1135," 84,652.49 ",,,,,,
2017,CN ,1135," 338,845.26 ",,,,,,
2017,CO ,1135," 144,415.77 ",,,,,,
2017,CR ,1135," 118,908.76 ",,,,,,
2017,CU ,1135," 221,469.69 ",,,,,,
2017,CV ,1135," 40,321.25 ",,,,,,
2017,DJ ,1135," 116,842.50 ",,,,,,
2017,DO ,1135," 152,875.11 ",,,,,,
2017,DZ ,1135," 151,500.00 ",,,,,,
2017,EC ,1135," 218,970.00 ",,,,,,
2017,EG ,1135," 198,500.00 ",,,,,,
2017,ET ,1135," 116,842.50 ",,,,,,
2017,GA ,1135," 83,389.02 ",,,,,,
2017,GE ,1135," 99,662.85 ",,,,,,
2017,GH ,1135," 80,261.91 ",,,,,,
2017,GM ,1135," 40,321.25 ",,,,,,
2017,GN ,1135," 40,321.25 ",,,,,,
2017,GQ ,1135," 76,441.02 ",,,,,,
2017,GT ,1135," 101,500.00 ",,,,,,
2017,GW ,1135," 40,321.25 ",,,,,,
2017,GY ,1135," 60,248.50 ",,,,,,
2017,HN ,1135," 118,908.76 ",,,,,,
2017,HT ,1135," 351,994.98 ",,,,,,
2017,ID ,1135," 174,604.04 ",,,,,,
2017,IN ,1135," 113,497.12 ",,,,,,
2017,IQ ,1135," 149,233.51 ",,,,,,
2017,JM ,1135," 87,387.00 ",,,,,,
2017,JO ,1135," 149,233.51 ",,,,,,
2017,KE ,1135," 96,464.24 ",,,,,,
2017,KH ,1135," 107,717.61 ",,,,,,
2017,KV ,1135," 92,444.00 ",,,,,,
2017,KZ ,1135," 118,232.51 ",,,,,,
2017,LA ,1135," 107,717.61 ",,,,,,
2017,LB ,1135," 311,141.34 ",,,,,,
2017,LK ,1135," 96,381.55 ",,,,,,
2017,LR ,1135," 90,221.00 ",,,,,,
2017,LS ,1135," 83,286.93 ",,,,,,
2017,LY ,1135," 109,094.08 ",,,,,,
2017,MA ,1135," 91,304.02 ",,,,,,
2017,MD ,1135," 138,500.00 ",,,,,,
2017,ME ,1135," 59,938.54 ",,,,,,
2017,MG ,1135," 83,286.93 ",,,,,,
2017,MK ,1135," 59,938.54 ",,,,,,
2017,ML ,1135," 77,496.16 ",,,,,,
2017,MM ,1135," 198,944.86 ",,,,,,
2017,MN ,1135," 181,926.48 ",,,,,,
2017,MR ,1135," 91,304.02 ",,,,,,
2017,MU ,1135," 83,286.93 ",,,,,,
2017,MV ,1135," 96,381.55 ",,,,,,
2017,MW ,1135," 85,547.84 ",,,,,,
2017,MX ,1135," 339,742.27 ",,,,,,
2017,MY ,1135," 109,322.82 ",,,,,,
2017,MZ ,1135," 86,844.02 ",,,,,,
2017,NA ,1135," 83,286.93 ",,,,,,
2017,NE ,1135," 77,496.16 ",,,,,,
2017,NG ,1135," 76,441.02 ",,,,,,
2017,NI ,1135," 118,730.49 ",,,,,,
2017,NP ,1135," 111,803.14 ",,,,,,
2017,PA ,1135," 95,000.00 ",,,,,,
2017,PE ,1135," 86,846.28 ",,,,,,
2017,PH ,1135," 198,455.36 ",,,,,,
2017,PK ,1135," 172,831.50 ",,,,,,
2017,PS ,1135," 158,473.11 ",,,,,,
2017,PY ,1135," 75,458.01 ",,,,,,
2017,R25,1135," 210,958.43 ",,,,,,
2017,R35,1135," 88,092.10 ",,,,,,
2017,R50,1135," 591,668.63 ",,,,,,
2017,RS ,1135," 59,043.93 ",,,,,,
2017,RW ,1135," 96,464.24 ",,,,,,
2017,SD ,1135," 86,775.64 ",,,,,,
2017,SL ,1135," 79,063.97 ",,,,,,
2017,SN ,1135," 40,321.25 ",,,,,,
2017,SO ,1135," 96,464.24 ",,,,,,
2017,SR ,1135," 60,248.50 ",,,,,,
2017,SS ,1135," 69,270.00 ",,,,,,
2017,ST ,1135," 75,300.11 ",,,,,,
2017,SV ,1135," 285,750.00 ",,,,,,
2017,SZ ,1135," 86,844.02 ",,,,,,
2017,TD ,1135," 86,775.64 ",,,,,,
2017,TG ,1135," 80,261.91 ",,,,,,
2017,TH ,1135," 106,109.88 ",,,,,,
2017,TJ ,1135," 118,232.51 ",,,,,,
2017,TL ,1135," 174,604.04 ",,,,,,
2017,TN ,1135," 174,494.00 ",,,,,,
2017,TR ,1135," 99,662.85 ",,,,,,
2017,TZ ,1135," 122,297.58 ",,,,,,
2017,UA ,1135," 271,100.46 ",,,,,,
2017,UG ,1135," 96,464.24 ",,,,,,
2017,UY ,1135," 89,300.00 ",,,,,,
2017,VE ,1135," 103,744.86 ",,,,,,
2017,VN ,1135," 165,216.51 ",,,,,,
2017,ZA ,1135," 83,286.93 ",,,,,,
2017,ZM ,1135," 122,297.58 ",,,,,,
2017,ZW ,1135," 85,729.15 ",,,,,,
2017,AF ,1136," 5,514,952.11 ",,,,,,
2017,AG ,1136," 29,748.60 ",,,,,,
2017,AM ,1136," 15,165.95 ",,,,,,
2017,AR ,1136," 292,040.00 ",,,,,,
2017,BB ,1136," 5,055.32 ",,,,,,
2017,BD ,1136," 6,647,475.16 ",,,,,,
2017,BF ,1136," 10,986,670.07 ",,,,,,
2017,BI ,1136," 1,869,316.57 ",,,,,,
2017,BJ ,1136," 5,311,275.79 ",,,,,,
2017,BO ,1136," 8,461,015.26 ",,,,,,
2017,BR ,1136," 14,022.99 ",,,,,,
2017,BT ,1136," 53,186.44 ",,,,,,
2017,BW ,1136," 75,225.00 ",,,,,,
2017,BZ ,1136," 148,690.72 ",,,,,,
2017,CA ,1136," 12,923,058.90 ",,,,,,
2017,CD ,1136," 7,847,957.19 ",,,,,,
2017,CF ,1136," 193,458.87 ",,,,,,
2017,CG ,1136," 198,514.19 ",,,,,,
2017,CI ,1136," 2,694,032.83 ",,,,,,
2017,CL ,1136," 1,410,683.22 ",,,,,,
2017,CM ,1136," 2,682,631.64 ",,,,,,
2017,CN ,1136," 29,748.60 ",,,,,,
2017,CO ,1136," 3,545,295.98 ",,,,,,
2017,CR ,1136," 71,383.04 ",,,,,,
2017,CV ,1136," 193,458.87 ",,,,,,
2017,DJ ,1136," 193,458.87 ",,,,,,
2017,DM ,1136," 332,076.99 ",,,,,,
2017,DO ,1136," 610,866.21 ",,,,,,
2017,EC ,1136," 381,017.13 ",,,,,,
2017,EG ,1136," 457,559.15 ",,,,,,
2017,ET ,1136," 9,881,814.96 ",,,,,,
2017,GA ,1136," 193,458.87 ",,,,,,
2017,GD ,1136," 139,435.40 ",,,,,,
2017,GE ,1136," 5,055.32 ",,,,,,
2017,GH ,1136," 14,910,348.95 ",,,,,,
2017,GM ,1136," 64,460.07 ",,,,,,
2017,GN ,1136," 221,262.33 ",,,,,,
2017,GQ ,1136," 193,458.87 ",,,,,,
2017,GT ,1136," 6,518,367.23 ",,,,,,
2017,GW ,1136," 193,458.87 ",,,,,,
2017,GY ,1136," 481,059.74 ",,,,,,
2017,HN ,1136," 4,156,797.65 ",,,,,,
2017,HT ,1136," 16,258,697.64 ",,,,,,
2017,ID ,1136," 3,511,795.84 ",,,,,,
2017,IN ,1136," 2,268,599.41 ",,,,,,
2017,JM ,1136," 718,390.25 ",,,,,,
2017,JO ,1136," 1,096,706.20 ",,,,,,
2017,KE ,1136," 13,744,408.45 ",,,,,,
2017,KG ,1136," 681,975.87 ",,,,,,
2017,KH ,1136," 4,143,940.73 ",,,,,,
2017,KM ,1136," 193,458.87 ",,,,,,
2017,LA ,1136," 893,807.75 ",,,,,,
2017,LB ,1136," 193,458.87 ",,,,,,
2017,LC ,1136," 337,949.59 ",,,,,,
2017,LK ,1136," 918,441.41 ",,,,,,
2017,LR ,1136," 779,257.92 ",,,,,,
2017,LS ,1136," 37,310.90 ",,,,,,
2017,MA ,1136," 305,159.70 ",,,,,,
2017,MG ,1136," 503,567.75 ",,,,,,
2017,ML ,1136," 13,612,740.47 ",,,,,,
2017,MM ,1136," 2,384,717.79 ",,,,,,
2017,MN ,1136," 1,403,129.05 ",,,,,,
2017,MR ,1136," 193,458.87 ",,,,,,
2017,MU ,1136," 193,458.87 ",,,,,,
2017,MW ,1136," 12,221,540.57 ",,,,,,
2017,MX ,1136," 138,614.37 ",,,,,,
2017,MZ ,1136," 4,142,345.69 ",,,,,,
2017,NA ,1136," 21,492.65 ",,,,,,
2017,NE ,1136," 221,262.33 ",,,,,,
2017,NG ,1136," 5,391,428.94 ",,,,,,
2017,NI ,1136," 2,198,822.38 ",,,,,,
2017,NP ,1136," 5,973,899.43 ",,,,,,
2017,PA ,1136," 99,342.19 ",,,,,,
2017,PE ,1136," 8,040,608.99 ",,,,,,
2017,PH ,1136," 3,275,907.15 ",,,,,,
2017,PK ,1136," 6,008,472.57 ",,,,,,
2017,PS ,1136," 1,498,414.97 ",,,,,,
2017,R10,1136," 14,534,516.38 ",,,,,,
2017,R11,1136," 60,414.18 ",,,,,,
2017,R12,1136," 5,871,683.25 ",,,,,,
2017,R20,1136," 14,662,688.67 ",,,,,,
2017,R30,1136," 13,844,469.25 ",,,,,,
2017,R31,1136," 107,710.47 ",,,,,,
2017,R40,1136," 380,573.69 ",,,,,,
2017,R50,1136," 7,654.38 ",,,,,,
2017,R90,1136," 522,230.39 ",,,,,,
2017,RW ,1136," 6,061,738.59 ",,,,,,
2017,SB ,1136," 5,055.32 ",,,,,,
2017,SC ,1136," 193,458.87 ",,,,,,
2017,SL ,1136," 464,285.82 ",,,,,,
2017,SN ,1136," 11,565,718.08 ",,,,,,
2017,SO ,1136," 27,803.46 ",,,,,,
2017,SR ,1136," 71,873.78 ",,,,,,
2017,SS ,1136," 106,308.46 ",,,,,,
2017,ST ,1136," 193,458.87 ",,,,,,
2017,SV ,1136," 495,400.98 ",,,,,,
2017,SZ ,1136," 301,613.37 ",,,,,,
2017,TD ,1136," 193,458.87 ",,,,,,
2017,TG ,1136," 533,807.63 ",,,,,,
2017,TH ,1136," 66,663.29 ",,,,,,
2017,TJ ,1136," 1,097,849.97 ",,,,,,
2017,TN ,1136," 610,647.12 ",,,,,,
2017,TT ,1136," 517,130.33 ",,,,,,
2017,TZ ,1136," 18,160,040.72 ",,,,,,
2017,UA ,1136," 378,942.84 ",,,,,,
2017,UG ,1136," 2,449,923.04 ",,,,,,
2017,UZ ,1136," 5,055.32 ",,,,,,
2017,VC ,1136," 5,055.32 ",,,,,,
2017,VE ,1136," 194,432.00 ",,,,,,
2017,VN ,1136," 3,686,288.77 ",,,,,,
2017,VU ,1136," 193,458.87 ",,,,,,
2017,YE ,1136," 4,860.88 ",,,,,,
2017,ZA ,1136," 1,653,905.10 ",,,,,,
2017,ZM ,1136," 1,343,153.46 ",,,,,,
2017,ZW ,1136," 65,246.74 ",,,,,,
2017,AF ,1137," 15,721,704.11 ",,,,,,
2017,AO ,1137," 1,033,370.00 ",,,,,,
2017,BD ,1137," 735,554.72 ",,,,,,
2017,BF ,1137," 498,480.00 ",,,,,,
2017,BI ,1137," 1,908,465.10 ",,,,,,
2017,CD ,1137," 26,038,879.10 ",,,,,,
2017,CF ,1137," 11,800,336.40 ",,,,,,
2017,CM ,1137," 4,202,929.33 ",,,,,,
2017,CO ,1137," 2,866,203.73 ",,,,,,
2017,CU ,1137," 300,000.00 ",,,,,,
2017,DJ ,1137," 2,192,492.58 ",,,,,,
2017,DO ,1137," 331,479.12 ",,,,,,
2017,DZ ,1137," 499,997.55 ",,,,,,
2017,EC ,1137," 1,340,000.00 ",,,,,,
2017,EG ,1137," 1,000,000.00 ",,,,,,
2017,ER ,1137," 433,125.00 ",,,,,,
2017,ET ,1137," 24,692,886.20 ",,,,,,
2017,FM ,1137," 229,950.00 ",,,,,,
2017,GT ,1137," 380,213.16 ",,,,,,
2017,HN ,1137," 711,692.28 ",,,,,,
2017,HT ,1137," 10,969,360.73 ",,,,,,
2017,IQ ,1137," 60,900,000.00 ",,,,,,
2017,JM ,1137," 331,479.12 ",,,,,,
2017,JO ,1137," 64,322,300.00 ",,,,,,
2017,KE ,1137," 11,906,644.43 ",,,,,,
2017,KI ,1137," 229,950.00 ",,,,,,
2017,KP ,1137," 1,186,027.15 ",,,,,,
2017,LB ,1137," 60,633,200.00 ",,,,,,
2017,LS ,1137," 1,923,370.00 ",,,,,,
2017,LY ,1137," 2,293,022.38 ",,,,,,
2017,MG ,1137," 1,278,355.00 ",,,,,,
2017,MH ,1137," 229,950.00 ",,,,,,
2017,ML ,1137," 5,169,196.20 ",,,,,,
2017,MM ,1137," 2,293,025.08 ",,,,,,
2017,MN ,1137," 270,375.00 ",,,,,,
2017,MR ,1137," 998,477.55 ",,,,,,
2017,MW ,1137," 5,351,055.00 ",,,,,,
2017,MX ,1137," 98,100.00 ",,,,,,
2017,MZ ,1137," 1,609,015.00 ",,,,,,
2017,NA ,1137," 33,370.00 ",,,,,,
2017,NE ,1137," 10,326,374.90 ",,,,,,
2017,NG ,1137," 22,152,858.06 ",,,,,,
2017,NI ,1137," 709,187.28 ",,,,,,
2017,NP ,1137," 199,987.45 ",,,,,,
2017,PG ,1137," 428,385.00 ",,,,,,
2017,PH ,1137," 1,249,999.30 ",,,,,,
2017,PK ,1137," 4,865,049.73 ",,,,,,
2017,PS ,1137," 1,999,983.70 ",,,,,,
2017,R10,1137," 28,008,521.80 ",,,,,,
2017,R20,1137," 15,088,882.08 ",,,,,,
2017,R21,1137," 3,280,000.00 ",,,,,,
2017,R22,1137," 660,000.00 ",,,,,,
2017,R25,1137," 660,000.00 ",,,,,,
2017,R30,1137," 20,787,743.43 ",,,,,,
2017,R40,1137," 2,180,769.70 ",,,,,,
2017,R50,1137," 200,000.00 ",,,,,,
2017,R90,1137," 66,600.00 ",,,,,,
2017,RW ,1137," 1,908,477.55 ",,,,,,
2017,SB ,1137," 229,950.00 ",,,,,,
2017,SD ,1137," 14,104,860.90 ",,,,,,
2017,SO ,1137," 26,565,245.73 ",,,,,,
2017,SS ,1137," 50,408,489.29 ",,,,,,
2017,SV ,1137," 377,708.16 ",,,,,,
2017,SY ,1137," 98,854,300.00 ",,,,,,
2017,SZ ,1137," 1,377,910.00 ",,,,,,
2017,TD ,1137," 6,199,863.28 ",,,,,,
2017,TN ,1137," 400,000.00 ",,,,,,
2017,TR ,1137," 3,500,000.00 ",,,,,,
2017,TZ ,1137," 3,108,491.48 ",,,,,,
2017,UA ,1137," 4,843,010.93 ",,,,,,
2017,UG ,1137," 3,651,430.20 ",,,,,,
